date,ticker,title,sentiment_label,sentiment_score,sentiment_confidence
2026-02-21,QQQ,Samsung Galaxy Watch 8 im Check: Wie viel Zukunft steckt in der neuen Samsung Galaxy Smartwatch?,neutral,0.0,0.08458079397678375
2026-02-21,SPY,Samsung Galaxy Watch 8 im Check: Wie viel Zukunft steckt in der neuen Samsung Galaxy Smartwatch?,neutral,0.0,0.08458079397678375
2026-02-21,GLD,Samsung Galaxy S25 im Check: Wie stark ist das neue Samsung Galaxy Flaggschiff wirklich?,neutral,0.0,0.0538625530898571
2026-02-21,QQQ,Samsung Galaxy S25 im Check: Wie stark ist das neue Samsung Galaxy Flaggschiff wirklich?,neutral,0.0,0.0538625530898571
2026-02-21,SPY,Samsung Galaxy S25 im Check: Wie stark ist das neue Samsung Galaxy Flaggschiff wirklich?,neutral,0.0,0.0538625530898571
2026-02-21,GLD,Nigeria's Economic Crisis Is A Moral Crisis - Daily Trust,neutral,-0.09209064394235611,0.8046894073486328
2026-02-21,QQQ,Nigeria's Economic Crisis Is A Moral Crisis - Daily Trust,neutral,-0.09209064394235611,0.8046894073486328
2026-02-21,SPY,Nigeria's Economic Crisis Is A Moral Crisis - Daily Trust,neutral,-0.09209064394235611,0.8046894073486328
2026-02-21,USO,Economics of atrocity,neutral,0.027970217168331146,0.924744725227356
2026-02-21,GLD,E20 Achieved. India Shifts From Sugarcane To Corn Ethanol. Are OEMs Ready For E27 Or E30? - BW Businessworld,neutral,0.13563977926969528,0.7863715887069702
2026-02-21,QQQ,E20 Achieved. India Shifts From Sugarcane To Corn Ethanol. Are OEMs Ready For E27 Or E30? - BW Businessworld,neutral,0.13563977926969528,0.7863715887069702
2026-02-21,GLD,E20 Achieved. India Shifts From Sugarcane To Corn Ethanol. Are OEMs Ready For E27 Or E30?,neutral,0.13563977926969528,0.7863715887069702
2026-02-21,QQQ,E20 Achieved. India Shifts From Sugarcane To Corn Ethanol. Are OEMs Ready For E27 Or E30?,neutral,0.13563977926969528,0.7863715887069702
2026-02-21,QQQ,Quem São os Negros Americanos Mais Poderosos de 2026,bullish,0.5282517094165087,0.5558441281318665
2026-02-21,SPY,Quem São os Negros Americanos Mais Poderosos de 2026,bullish,0.5282517094165087,0.5558441281318665
2026-02-21,GLD,Decoding CPI and PCE: A Detailed Look at America's Two Core Inflation Indicators - Jinling AI,neutral,-0.4074709750711918,0.5009813904762268
2026-02-21,QQQ,Decoding CPI and PCE: A Detailed Look at America's Two Core Inflation Indicators - Jinling AI,neutral,-0.4074709750711918,0.5009813904762268
2026-02-21,SPY,Decoding CPI and PCE: A Detailed Look at America's Two Core Inflation Indicators - Jinling AI,neutral,-0.4074709750711918,0.5009813904762268
2026-02-21,GLD,China sees booming cultural and tourism consumption during Spring Festival,neutral,0.4348314022645354,0.5370851755142212
2026-02-21,QQQ,China sees booming cultural and tourism consumption during Spring Festival,neutral,0.4348314022645354,0.5370851755142212
2026-02-21,SPY,China sees booming cultural and tourism consumption during Spring Festival,neutral,0.4348314022645354,0.5370851755142212
2026-02-21,GLD,China registra un auge en el consumo cultural y turístico durante la Fiesta de la Primavera,neutral,0.18489600345492363,0.7581905126571655
2026-02-21,QQQ,China registra un auge en el consumo cultural y turístico durante la Fiesta de la Primavera,neutral,0.18489600345492363,0.7581905126571655
2026-02-21,SPY,China registra un auge en el consumo cultural y turístico durante la Fiesta de la Primavera,neutral,0.18489600345492363,0.7581905126571655
2026-02-21,GLD,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo | CNN,neutral,0.4092220067977905,0.4980737566947937
2026-02-21,QQQ,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo | CNN,neutral,0.4092220067977905,0.4980737566947937
2026-02-21,SPY,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo | CNN,neutral,0.4092220067977905,0.4980737566947937
2026-02-21,GLD,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo - WTOP News,neutral,0.43773144856095314,0.4846605658531189
2026-02-21,QQQ,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo - WTOP News,neutral,0.43773144856095314,0.4846605658531189
2026-02-21,SPY,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo - WTOP News,neutral,0.43773144856095314,0.4846605658531189
2026-02-21,GLD,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo,neutral,0.40000105276703835,0.5109941363334656
2026-02-21,QQQ,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo,neutral,0.40000105276703835,0.5109941363334656
2026-02-21,SPY,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo,neutral,0.40000105276703835,0.5109941363334656
2026-02-21,GLD,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo,neutral,0.40000105276703835,0.5109941363334656
2026-02-21,QQQ,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo,neutral,0.40000105276703835,0.5109941363334656
2026-02-21,SPY,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo,neutral,0.40000105276703835,0.5109941363334656
2026-02-21,GLD,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo - Noticias,neutral,0.40000105276703835,0.5109941363334656
2026-02-21,QQQ,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo - Noticias,neutral,0.40000105276703835,0.5109941363334656
2026-02-21,SPY,Exclusivo: inteligencia de EE.UU. vincula detonación de prueba china con impulso a un arsenal nuclear completamente nuevo - Noticias,neutral,0.40000105276703835,0.5109941363334656
2026-02-21,GLD,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal,neutral,0.028712861239910126,0.839028000831604
2026-02-21,QQQ,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal,neutral,0.028712861239910126,0.839028000831604
2026-02-21,SPY,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal,neutral,0.028712861239910126,0.839028000831604
2026-02-21,GLD,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal | CNN Politics,neutral,0.028712861239910126,0.839028000831604
2026-02-21,QQQ,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal | CNN Politics,neutral,0.028712861239910126,0.839028000831604
2026-02-21,SPY,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal | CNN Politics,neutral,0.028712861239910126,0.839028000831604
2026-02-21,GLD,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal,neutral,0.08303892612457275,0.8214547634124756
2026-02-21,QQQ,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal,neutral,0.08303892612457275,0.8214547634124756
2026-02-21,SPY,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal,neutral,0.08303892612457275,0.8214547634124756
2026-02-21,GLD,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal,bullish,0.5020803771913052,0.5139957666397095
2026-02-21,QQQ,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal,bullish,0.5020803771913052,0.5139957666397095
2026-02-21,SPY,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal,bullish,0.5020803771913052,0.5139957666397095
2026-02-21,GLD,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal - Egypt Independent,neutral,0.028712861239910126,0.839028000831604
2026-02-21,QQQ,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal - Egypt Independent,neutral,0.028712861239910126,0.839028000831604
2026-02-21,SPY,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal - Egypt Independent,neutral,0.028712861239910126,0.839028000831604
2026-02-21,GLD,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal,bearish,-0.7153538260608912,0.740645706653595
2026-02-21,QQQ,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal,bearish,-0.7153538260608912,0.740645706653595
2026-02-21,SPY,Exclusive: US intelligence agencies tie Chinese explosive test to push for a completely new nuclear arsenal,bearish,-0.7153538260608912,0.740645706653595
2026-02-21,GLD,Yingge dance carnival event celebrating Spring Festival held in S China,neutral,0.13308286014944315,0.8370167016983032
2026-02-21,QQQ,Yingge dance carnival event celebrating Spring Festival held in S China,neutral,0.13308286014944315,0.8370167016983032
2026-02-21,SPY,Yingge dance carnival event celebrating Spring Festival held in S China,neutral,0.13308286014944315,0.8370167016983032
2026-02-21,GLD,Samsung Galaxy Watch 8 im Check: Wie viel Zukunft steckt in der neuen Samsung Galaxy Smartwatch?,neutral,0.10927889682352543,0.8436384797096252
2026-02-21,QQQ,Samsung Galaxy Watch 8 im Check: Wie viel Zukunft steckt in der neuen Samsung Galaxy Smartwatch?,neutral,0.10927889682352543,0.8436384797096252
2026-02-21,SPY,Samsung Galaxy Watch 8 im Check: Wie viel Zukunft steckt in der neuen Samsung Galaxy Smartwatch?,neutral,0.10927889682352543,0.8436384797096252
2026-02-21,GLD,Samsung Galaxy S25 im Check: Wie stark ist das neue Samsung Galaxy Flaggschiff wirklich?,neutral,0.08784613572061062,0.8702046275138855
2026-02-21,QQQ,Samsung Galaxy S25 im Check: Wie stark ist das neue Samsung Galaxy Flaggschiff wirklich?,neutral,0.08784613572061062,0.8702046275138855
2026-02-21,SPY,Samsung Galaxy S25 im Check: Wie stark ist das neue Samsung Galaxy Flaggschiff wirklich?,neutral,0.08784613572061062,0.8702046275138855
2026-02-20,QQQ,Nvidia's Quiet Bet on India: How the Chip Giant Is Planting Seeds in the World's Fastest-Growing AI Market,bullish,0.0,0.7356596598401666
2026-02-20,GLD,"Why are gold and silver prices fluctuating so often, and is it complete manipulation? Bullion price movements, analysts insights, metals market outlook explained",bearish,0.0,0.2092294730246067
2026-02-20,QQQ,"Why are gold and silver prices fluctuating so often, and is it complete manipulation? Bullion price movements, analysts insights, metals market outlook explained",bearish,0.0,0.2092294730246067
2026-02-20,SLV,"Why are gold and silver prices fluctuating so often, and is it complete manipulation? Bullion price movements, analysts insights, metals market outlook explained",bearish,0.0,0.2092294730246067
2026-02-20,SPY,"Why are gold and silver prices fluctuating so often, and is it complete manipulation? Bullion price movements, analysts insights, metals market outlook explained",bearish,0.0,0.2092294730246067
2026-02-20,USO,"Why are gold and silver prices fluctuating so often, and is it complete manipulation? Bullion price movements, analysts insights, metals market outlook explained",bearish,0.0,0.2092294730246067
2026-02-20,GLD,Opinion | Will Supreme Court Tariff Ruling Curb Trump?,neutral,0.0,0.05563823692500591
2026-02-20,QQQ,Opinion | Will Supreme Court Tariff Ruling Curb Trump?,neutral,0.0,0.05563823692500591
2026-02-20,SPY,Opinion | Will Supreme Court Tariff Ruling Curb Trump?,neutral,0.0,0.05563823692500591
2026-02-20,QQQ,New US Debt Projections Put Spotlight on the 'Doom Loop' Scenario,neutral,0.0,0.04338938556611538
2026-02-20,QQQ,Economia dos EUA cresceu menos que o previsto no último trimestre de 2025,bullish,0.0,0.48492224514484406
2026-02-20,GLD,Why Trump Is Unlikely to Abandon Tariffs,neutral,0.0,0.08540007378906012
2026-02-20,QQQ,Why Trump Is Unlikely to Abandon Tariffs,neutral,0.0,0.08540007378906012
2026-02-20,SPY,Why Trump Is Unlikely to Abandon Tariffs,neutral,0.0,0.08540007378906012
2026-02-20,QQQ,Economia dos EUA cresceu menos que o previsto no último trimestre de 2025,bullish,0.0,0.33270782232284546
2026-02-20,QQQ,Economia dos EUA cresceu menos que o previsto no último trimestre de 2025,bullish,0.0,0.33270782232284546
2026-02-20,QQQ,"PIB dos EUA cresce 2,2% no primeiro ano do governo Trump",bullish,0.0,0.534196425229311
2026-02-20,SPY,"PIB dos EUA cresce 2,2% no primeiro ano do governo Trump",bullish,0.0,0.534196425229311
2026-02-20,GLD,Wall Street levert winst in na zwakke groeicijfers,neutral,0.0,0.04988434165716171
2026-02-20,QQQ,Wall Street levert winst in na zwakke groeicijfers,neutral,0.0,0.04988434165716171
2026-02-20,SPY,Wall Street levert winst in na zwakke groeicijfers,neutral,0.0,0.04988434165716171
2026-02-20,GLD,Wall Street levert winst in na zwakke groeicijfers,neutral,0.0,0.04013600014150143
2026-02-20,QQQ,Wall Street levert winst in na zwakke groeicijfers,neutral,0.0,0.04013600014150143
2026-02-20,SPY,Wall Street levert winst in na zwakke groeicijfers,neutral,0.0,0.04013600014150143
2026-02-20,GLD,Wall Street levert winst in na zwakke groeicijfers,neutral,0.0,0.04013600014150143
2026-02-20,QQQ,Wall Street levert winst in na zwakke groeicijfers,neutral,0.0,0.04013600014150143
2026-02-20,SPY,Wall Street levert winst in na zwakke groeicijfers,neutral,0.0,0.04013600014150143
2026-02-20,EWA,At a Stalemate: Venezuelan Exiles at Harvard are Caught Between Two Regimes | Magazine | The Harvard Crimson,bearish,0.0,0.3694290854036808
2026-02-20,USO,At a Stalemate: Venezuelan Exiles at Harvard are Caught Between Two Regimes | Magazine | The Harvard Crimson,bearish,0.0,0.3694290854036808
2026-02-20,^AXJO,At a Stalemate: Venezuelan Exiles at Harvard are Caught Between Two Regimes | Magazine | The Harvard Crimson,bearish,0.0,0.3694290854036808
2026-02-20,GLD,Nigeria's economic crisis is a moral crisis - Blueprint Newspapers Limited,neutral,0.0,0.06408334150910378
2026-02-20,QQQ,Nigeria's economic crisis is a moral crisis - Blueprint Newspapers Limited,neutral,0.0,0.06408334150910378
2026-02-20,SPY,Nigeria's economic crisis is a moral crisis - Blueprint Newspapers Limited,neutral,0.0,0.06408334150910378
2026-02-20,EWA,Earnings call transcript: Guzman Y Gomez Q1 2026 sees stock drop amid growth By Investing.com,bearish,0.0,0.9671225668862462
2026-02-20,QQQ,Earnings call transcript: Guzman Y Gomez Q1 2026 sees stock drop amid growth By Investing.com,bearish,0.0,0.9671225668862462
2026-02-20,SPY,Earnings call transcript: Guzman Y Gomez Q1 2026 sees stock drop amid growth By Investing.com,bearish,0.0,0.9671225668862462
2026-02-20,^AXJO,Earnings call transcript: Guzman Y Gomez Q1 2026 sees stock drop amid growth By Investing.com,bearish,0.0,0.9671225668862462
2026-02-20,EWA,Earnings call transcript: Guzman Y Gomez Q1 2026 sees stock drop amid growth By Investing.com,bearish,0.0,0.9671225668862462
2026-02-20,QQQ,Earnings call transcript: Guzman Y Gomez Q1 2026 sees stock drop amid growth By Investing.com,bearish,0.0,0.9671225668862462
2026-02-20,SPY,Earnings call transcript: Guzman Y Gomez Q1 2026 sees stock drop amid growth By Investing.com,bearish,0.0,0.9671225668862462
2026-02-20,^AXJO,Earnings call transcript: Guzman Y Gomez Q1 2026 sees stock drop amid growth By Investing.com,bearish,0.0,0.9671225668862462
2026-02-20,GLD,Centerra Gold Reports Fourth Quarter and Full Year 2025 Results; Delivered Robust Annual Production and Beat Cost Guidance; 2026 Outlook Remains Strong as Centerra Executes its Self-Funded Growth Strategy,neutral,0.0,0.05183037370443344
2026-02-20,QQQ,Centerra Gold Reports Fourth Quarter and Full Year 2025 Results; Delivered Robust Annual Production and Beat Cost Guidance; 2026 Outlook Remains Strong as Centerra Executes its Self-Funded Growth Strategy,neutral,0.0,0.05183037370443344
2026-02-20,GLD,Rewriting the EV cost curve: The tech that has already pushed Chinese EVs below gasoline parity,neutral,0.0,0.07017114199697971
2026-02-20,QQQ,Rewriting the EV cost curve: The tech that has already pushed Chinese EVs below gasoline parity,neutral,0.0,0.07017114199697971
2026-02-20,SPY,Rewriting the EV cost curve: The tech that has already pushed Chinese EVs below gasoline parity,neutral,0.0,0.07017114199697971
2026-02-20,USO,Rewriting the EV cost curve: The tech that has already pushed Chinese EVs below gasoline parity,neutral,0.0,0.07017114199697971
2026-02-20,QQQ,Harvard Professor Blames Longest Govt. Shutdown For Lower-Than-Expected Q4 GDP Growth,bearish,0.0,0.9655887316912413
2026-02-20,SPY,Harvard Professor Blames Longest Govt. Shutdown For Lower-Than-Expected Q4 GDP Growth,bearish,0.0,0.9655887316912413
2026-02-20,QQQ,Empresas comemoram vitória sobre tarifas de Trump e esperam reembolsos bilionários,bullish,0.0,0.5946227256208658
2026-02-20,SPY,Empresas comemoram vitória sobre tarifas de Trump e esperam reembolsos bilionários,bullish,0.0,0.5946227256208658
2026-02-20,GLD,Luxebedrijven aan kop in Europa,neutral,0.0,0.06171710602939129
2026-02-20,QQQ,Luxebedrijven aan kop in Europa,neutral,0.0,0.06171710602939129
2026-02-20,SPY,Luxebedrijven aan kop in Europa,neutral,0.0,0.06171710602939129
2026-02-20,GLD,Luxebedrijven aan kop in Europa,neutral,0.0,0.057929446920752525
2026-02-20,QQQ,Luxebedrijven aan kop in Europa,neutral,0.0,0.057929446920752525
2026-02-20,SPY,Luxebedrijven aan kop in Europa,neutral,0.0,0.057929446920752525
2026-02-20,GLD,Luxebedrijven aan kop in Europa,neutral,0.0,0.057929446920752525
2026-02-20,QQQ,Luxebedrijven aan kop in Europa,neutral,0.0,0.057929446920752525
2026-02-20,SPY,Luxebedrijven aan kop in Europa,neutral,0.0,0.057929446920752525
2026-02-20,SPY,ForbesBLK 50: Money Masters,bullish,0.0,0.42084074579179287
2026-02-20,EWA,Oxford Economics: Victory of Armenia's ruling party could facilitate agreements with Azerbaijan,bullish,0.0,0.7813639808446169
2026-02-20,QQQ,Oxford Economics: Victory of Armenia's ruling party could facilitate agreements with Azerbaijan,bullish,0.0,0.7813639808446169
2026-02-20,^AXJO,Oxford Economics: Victory of Armenia's ruling party could facilitate agreements with Azerbaijan,bullish,0.0,0.7813639808446169
2026-02-20,QQQ,Prévia mostra PIB mais fraco em 2025,bullish,0.0,0.4072988033294678
2026-02-20,GLD,Moscow Gamble Takes a Turn for Hungary's Energy Giant,neutral,0.0,0.0327156838029623
2026-02-20,QQQ,Moscow Gamble Takes a Turn for Hungary's Energy Giant,neutral,0.0,0.0327156838029623
2026-02-20,SPY,Moscow Gamble Takes a Turn for Hungary's Energy Giant,neutral,0.0,0.0327156838029623
2026-02-20,USO,Moscow Gamble Takes a Turn for Hungary's Energy Giant,neutral,0.0,0.0327156838029623
2026-02-20,QQQ,Understanding the LLM Bubble - American Affairs Journal,neutral,0.0,0.04277065023779869
2026-02-20,QQQ,Economists Strike an Upbeat Tone in 2026,bullish,0.0,0.9053860884159803
2026-02-20,GLD,"Sina Finance Overnight Headlines Summary: February 21, 2026",bearish,0.0,0.5072365403175354
2026-02-20,QQQ,"Sina Finance Overnight Headlines Summary: February 21, 2026",bearish,0.0,0.5072365403175354
2026-02-20,SPY,"Sina Finance Overnight Headlines Summary: February 21, 2026",bearish,0.0,0.5072365403175354
2026-02-20,GLD,"On the eve of the 2026 Spring Festival, Mr. Yuan, owner of a furniture factory in Cangzhou, Hebei, finally signed a dividend-paying annuity insurance policy with a coverage amount of 300,000 yuan. Half a year earlier, an insurance agent he knew had planted the idea of purchasing an annuity policy in his mind. ""Back in August 2025, before the next adjustment to the insurance's projected interest rate, my agent friend kept recommending dividend-paying products. At that time, the factory wasn't getting many orders, and I still needed to buy raw materials, so I was hesitant,"" "" he explained. By late 2025, after recovering some overdue payments, he discovered bank deposit rates were low. With his furniture factory's profits shrinking, he finally decided to purchase the policy at the agent's strong recommendation—locking in interest rates while building retirement savings. Mr. Yuan's hesitation and decision mirror the wealth allocation choices of many households. As risk-free interest rates continue to decline, dividend-paying insurance—offering both a ""safety net"" and ""potential returns""—is quietly re-entering the focus of more and more families. The choice came at the end of July 2025, when the Insurance Association announced a projected interest rate of 1.99% for ordinary life insurance products. News of the rate cut across insurance products quickly dominated headlines. According to regulations, if the maximum projected interest rate for life insurance products exceeds the research value by 25 basis points or more for two consecutive quarters, the projected rate must be lowered. At that time, the upper limit for ordinary life insurance products stood at 2.50%, meeting the criteria for a rate reduction. Subsequently, several major insurance companies announced adjustments to their product projected interest rates. Effective August 31, 2025, the maximum projected interest rate for ordinary insurance products would decrease from 2.50% to 2%, while the maximum for dividend-paying insurance products would drop from 2% to 1.75%. The maximum guaranteed interest rate for universal life insurance products would also decrease from 1.50% to 1%. At that time, insurance agent Ms. Li first recommended a participating insurance product to Mr. Yuan—positioned as a tool to counter low interest rates, participating insurance allows policyholders to benefit from excess returns generated by equity investments or rising interest rates, while also helping mitigate inflation's erosion of insurance benefits over the long term. Mr. Yuan, however, did not understand this concept. His initial reaction was, ""Participating insurance? Isn't that outdated? Didn't they always say the returns weren't high?"" Aside from keeping some cash for business operations and household expenses, Mr. Yuan kept most of his money in bank time deposits and short-term wealth management products. While the yields weren't high, they were relatively hassle-free. Additionally, he had previously purchased an increasing-sum whole life insurance product with a guaranteed interest rate of 3.50%. Therefore, he wasn't tempted by the dividend insurance product, which at that time offered only a 2% guaranteed interest rate. Half a year later, when Ms. Li approached Mr. Yuan again with a dividend policy whose guaranteed rate had dropped to 1.75%, his perspective shifted. According to Ms. Li, the Xin Hongfu Retirement Annuity (Dividend Type) she recommended offered a guaranteed rate of 1.75% with cash dividends, promising total benefits exceeding premiums paid as early as the sixth year. Mr. Yuan stated that he had recently consulted a bank wealth manager, who informed him that the listed rate for 3-year deposits had dropped to 1.75%, while the rate for 5-year deposits was even lower. In contrast, the guaranteed rate for the dividend policy could reach 1.75%. Additionally, dividend insurance includes a variable dividend component, where insurers distribute surplus profits based on actual investment performance. Faced with business uncertainties and declining interest rates, this ""guaranteed floor with upside dividends"" structure ultimately swayed him. Mr. Yuan's choice reflects the resurgence of this classic product during the low-interest-rate cycle. So how exactly does a dividend-paying insurance policy work? The returns it provides customers consist of two parts: a guaranteed return, represented by the predetermined interest rate; and an excess return, represented by the dividend portion exceeding the predetermined rate. Per regulations, insurers must distribute at least 70% of any surplus generated when actual operating results exceed assessment assumptions to policyholders. The distribution amount depends on the insurer's profitability, encompassing both excess investment returns and underwriting outcomes. Stronger profits yield higher dividends, and vice versa. Huatai Securities once explained the dividend logic of dividend insurance as follows: Excluding the distribution of mortality and expense variances and ignoring operating expenses, assuming the insurer's investment yield is 5% and the dividend insurance's predetermined interest rate is 1.75%, a simplified understanding is that 70% of the excess return of 3.25% (5% - 1.75%) is distributed to customers, resulting in a total customer return exceeding 4%. Even if the insurer's investment return is only 1%, policyholders still receive the guaranteed 1.75%. Zhu Junsheng, a postdoctoral fellow and professor of applied economics at Peking University, notes that the low projected interest rate for dividend insurance effectively reduces the insurer's initial liability costs, while dividend distributions can adjust cost expenditures. Participating insurance allows insurers to distribute dividends based on actual experience with investment returns, mortality differences, and expense variances. Dividend payouts can be reduced or even suspended during unfavorable market conditions, effectively achieving dynamic alignment between costs and returns. Since dividends do not guarantee locked-in returns, interest rate pressure remains manageable. This relieves insurers from bearing long-term funding pressure to deliver fixed high returns and reduces their dependence on high-yield assets. From another perspective, the rebalancing of interests between insurers and customers in a low-interest-rate environment has been a key driver for the development of dividend insurance. The first surge in dividend insurance in China's market occurred precisely after the People's Bank of China's consecutive interest rate cuts in the late 1990s. In April 2000, China Life launched its first dividend insurance product in Shenzhen—the Millennium Financial Whole Life Insurance (Dividend Type). This product emerged against the backdrop of the one-year deposit rate plummeting from 11% in 1996 to 2.25% by 2000. In June 1999, regulators lowered the guaranteed interest rate to 2.50% to address industry-wide interest rate spreads, diminishing the competitiveness of traditional insurance products. Consequently, insurers shifted focus to developing floating-yield products, enabling customers to share in the additional returns generated by high interest rates. Consequently, for an extended period, participating insurance dominated the market, accounting for over 70% of total premiums in the life insurance sector. The shift occurred after 2013 when regulators raised the predetermined interest rate for traditional insurance from 2.50% to 3.50%, significantly narrowing the gap with prevailing market rates. Sales of fixed-return traditional insurance products began to rise. Against a backdrop of declining market rates, the 3.5% guaranteed interest rate became increasingly attractive, and traditional life insurance products—represented by increasing-sum whole life policies—gradually gained a larger share of premiums. In recent years, as domestic interest rates have fallen sharply, life insurers have become highly concerned about the pressure of interest rate spreads in a low-rate environment. They have begun to gradually explore structural transformation on the liability side, bringing dividend insurance back into a strategic position. During the 2026 ""New Year Sales Campaign,"" dividend-paying insurance emerged as the flagship product promoted by most insurers. Mr. Yuan's initial hesitation was also influenced by past disputes and complaints surrounding such policies. He mentioned hearing friends complain about purchasing dividend-paying insurance only to find the actual dividends fell short of expectations. A life insurance industry insider noted that during the early development phase of dividend-paying insurance, it became a high-risk area for consumer complaints. Key issues included sales misrepresentation, unclear information disclosure, and opaque dividend distribution. The most prominent problem was misleading claims about ""rigid redemption"" of dividends. Some salespeople simplistically framed ""dividends"" as ""guaranteed returns plus extra gains,"" even promising fixed dividends, thereby misleading consumers into believing the returns were ""risk-free."" To prevent sales misrepresentation, regulators have repeatedly issued policies standardizing the demonstration rates insurers use during sales. By late 2022, regulators had explicitly mandated that when demonstrating policy benefits for dividend-paying products, insurers must present two scenarios: guaranteed benefits and dividend benefits. The interest rate spread used for these demonstrations must not exceed 0% or 4.50% minus the product's projected interest rate, respectively. According to a Huatai Securities research report, the prevailing assumed interest rate for mainstream participating insurance products in the market is 1.75%, with few insurers offering products at 1.50%. Regarding demonstration rates, large insurers typically opt for a more conservative 3.50% for their interest rate demonstrations, while some mid-sized companies choose rates of 4% or higher to highlight their competitiveness. For instance, Sino-British Life's ""Fumanjia C"" Whole Life Insurance (Dividend Type) features a 1.50% assumed interest rate and a 4.25% projected rate. Fubon Prudential's ""Xingfujia Zhuque Edition"" Dividend Insurance has a 1.75% assumed rate and a 4.25% projected rate. Dongwu Securities analyzed the flagship products promoted by several listed insurers for their 2026 ""New Year Sales Campaign."" These companies primarily focused on dividend-paying whole life insurance and dividend-paying annuity products, all with a guaranteed interest rate of 1.75%. The projected rates were mainly set at three tiers: 3.50%, 3.75%, and 3.90%. It is worth noting that the dividend-paying capacity of these products heavily depends on the insurer's investment returns and operating surplus. If insurers adopt aggressive asset allocation strategies, set overly optimistic future profit assumptions, or excessively distribute dividends, it may lead to an inability to fulfill future surplus dividends, potentially triggering risks to the product's ongoing operation. Consumers should also manage their expectations when purchasing and develop a more scientific understanding of dividend-paying insurance. In 2026, as massive amounts of time deposits mature, the demand for stable investments among households continues to rise, presenting new opportunities for dividend-paying insurance. Amid the trend of ""deposit migration,"" such products are poised to enter the asset allocation considerations of more families.",bearish,0.0,0.5381322205066681
